"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","DT00","DX90","EMNT","EMXT","PRCP","TAVG","TMAX","TMIN"
"USC00040029","41.1936","-120.9447","1278.6","2009-02",,,,,"1.37",,,
"USC00040029","41.1936","-120.9447","1278.6","2009-03",,,,,"1.26",,,
"USC00040029","41.1936","-120.9447","1278.6","2009-04",,,,,"2.16",,,
"USR0000CPAT","40.295","-122.8667","1066.8","2009-01","0","0","24","79",,"50.2","59.9","40.5"
"USR0000CPAT","40.295","-122.8667","1066.8","2009-02","0","0","24","66",,"40.1","46.9","33.3"
"USR0000CPAT","40.295","-122.8667","1066.8","2009-03","0","0","24","73",,"45.3","55.7","34.9"
"USR0000CPAT","40.295","-122.8667","1066.8","2009-04","0","0","26","87",,"50.5","62.4","38.6"
"USR0000CELI","38.0631","-120.2469","1503.6","2009-01","0","0","24","72",,"48.7","56.0","41.5"
"USR0000CELI","38.0631","-120.2469","1503.6","2009-02","0","0","19","66",,"39.9","46.7","33.1"
"USR0000CELI","38.0631","-120.2469","1503.6","2009-03","0","0","23","67",,"44.2","52.9","35.5"
"USR0000CELI","38.0631","-120.2469","1503.6","2009-04","0","0","25","83",,"48.6","58.3","39.0"
"USW00023191","33.405","-118.41583","488.3","2009-01","0","0","42","79","0.24","60.2","65.8","54.6"
"USW00023191","33.405","-118.41583","488.3","2009-02","0","0","42","75","3.63","53.7","58.9","48.4"
"USW00023191","33.405","-118.41583","488.3","2009-03","0","0","43","77","0.30","54.5","60.9","48.1"
"USW00023191","33.405","-118.41583","488.3","2009-04","0","1","42","91","0.11","56.3","63.4","49.1"
"USR0000CPAR","35.8989","-120.4319","467.9","2009-01","0","0","22","76",,"48.0","63.0","32.9"
"USR0000CPAR","35.8989","-120.4319","467.9","2009-02","0","0","26","77",,"48.0","60.1","35.9"
"USR0000CPAR","35.8989","-120.4319","467.9","2009-03","0","0","25","79",,"50.7","65.8","35.6"
"USR0000CPAR","35.8989","-120.4319","467.9","2009-04","0","4","28","98",,"55.1","73.0","37.3"
"USW00023190","34.4258","-119.8425","2.7","2009-01","0","0","32","79","0.63","53.7","67.9","39.4"
"USW00023190","34.4258","-119.8425","2.7","2009-02","0","0","33","79","3.78","52.4","63.4","41.5"
"USW00023190","34.4258","-119.8425","2.7","2009-03","0","0","36","79","0.67","54.1","64.8","43.4"
"USW00023190","34.4258","-119.8425","2.7","2009-04","0","1","38","93","0.54","56.7","68.7","44.8"
"US1CAMR0003","37.99706","-122.580474","112.8","2009-01",,,,,"0.80",,,
"US1CAMR0003","37.99706","-122.580474","112.8","2009-02",,,,,"14.97",,,
"US1CAMR0003","37.99706","-122.580474","112.8","2009-03",,,,,"4.77",,,
"US1CAMR0003","37.99706","-122.580474","112.8","2009-04",,,,,"0.78",,,
"US1CAMR0002","38.005033","-122.635413","133.8","2009-01",,,,,"0.83",,,
"US1CAMR0002","38.005033","-122.635413","133.8","2009-02",,,,,"17.26",,,
"US1CAMR0002","38.005033","-122.635413","133.8","2009-03",,,,,"4.91",,,
"US1CAMR0002","38.005033","-122.635413","133.8","2009-04",,,,,"0.89",,,
"US1CAMR0001","38.076648","-122.564333","90.2","2009-03",,,,,"2.69",,,
"USR0000CELM","34.6344","-117.5503","877.8","2009-01","0","0","21","74",,"47.7","63.2","32.2"
"USR0000CELM","34.6344","-117.5503","877.8","2009-02","0","0","28","75",,"46.5","59.5","33.5"
"USR0000CELM","34.6344","-117.5503","877.8","2009-03","0","0","25","83",,"51.4","68.4","34.5"
"USR0000CELM","34.6344","-117.5503","877.8","2009-04","0","3","29","95",,"57.1","73.6","40.5"
"USW00003159","34.7411","-118.2116","712.6","2009-01","0","0","19","73","0.36","45.6","62.2","28.9"
"USW00003159","34.7411","-118.2116","712.6","2009-02","0","0","24","70","2.38","46.2","57.9","34.4"
"USW00003159","34.7411","-118.2116","712.6","2009-03","0","0","24","80","0.13","51.1","66.5","35.7"
"USW00003159","34.7411","-118.2116","712.6","2009-04","0","2","24","94","0.00","57.4","72.7","42.1"
"USR0000CBUL","40.4808","-120.1139","1339.6","2009-01","1","0","-2","60",,"33.6","46.3","20.8"
"USR0000CBUL","40.4808","-120.1139","1339.6","2009-02","0","0","10","59",,"36.4","46.6","26.2"
"USR0000CBUL","40.4808","-120.1139","1339.6","2009-03","0","0","13","68",,"38.2","51.5","25.0"
"USR0000CBUL","40.4808","-120.1139","1339.6","2009-04","0","0","11","84",,"44.1","59.9","28.4"
"USC00048560","37.9994","-121.3177","3.7","2009-01","0","0","18","72","1.38","45.0","60.9","29.1"
"USC00048560","37.9994","-121.3177","3.7","2009-02","0","0","20","75","4.35","46.8","61.8","31.7"
"USC00048560","37.9994","-121.3177","3.7","2009-03",,"0",,"85","1.15",,"69.4",
"USC00048560","37.9994","-121.3177","3.7","2009-04",,"3",,"99","0.50",,"75.3",
"USR0000CBUR","34.2103","-116.6339","1828.8","2009-01","0","0","21","63",,"44.9","52.5","37.3"
"USR0000CBUR","34.2103","-116.6339","1828.8","2009-02","0","0","21","66",,"41.8","49.7","33.9"
"USR0000CBUR","34.2103","-116.6339","1828.8","2009-03","0","0","26","70",,"46.7","55.8","37.6"
"USR0000CBUR","34.2103","-116.6339","1828.8","2009-04","0","0","25","77",,"51.6","61.4","41.8"
"USC00047470","33.9511","-117.388","256.0","2009-01",,,,,"0.00",,,
"USC00047470","33.9511","-117.388","256.0","2009-02",,,,,"1.90",,,
"USC00047470","33.9511","-117.388","256.0","2009-03",,,,,"0.00",,,
"USC00047470","33.9511","-117.388","256.0","2009-04",,,,,"0.00",,,
"USS0019L24S","38.92","-119.92","2615.8","2009-01","0","0","6","55","3.00","34.1","43.1","25.2"
"USS0019L24S","38.92","-119.92","2615.8","2009-02","2","0","-2","56","3.90","28.1","37.0","19.2"
"USS0019L24S","38.92","-119.92","2615.8","2009-03","0","0","4","51","6.90","29.7","40.3","19.2"
"USS0019L24S","38.92","-119.92","2615.8","2009-04","0","0","11","62","1.69","34.7","45.2","24.1"
"USW00003154","33.3","-117.35","22.9","2009-01",,,,,,,,
"USW00003154","33.3","-117.35","22.9","2009-02",,,,,,,,
"USW00003154","33.3","-117.35","22.9","2009-03","0","0","32","83","0.20","54.4","68.2","40.7"
"USW00003154","33.3","-117.35","22.9","2009-04","0","2","35","101","0.04","57.9","71.2","44.7"
"USR0000CBUU","32.7397","-114.8839","66.1","2009-01","0","0","35","87",,"63.0","76.2","49.8"
"USR0000CBUU","32.7397","-114.8839","66.1","2009-02","0","3","38","93",,"62.5","76.7","48.3"
"USR0000CBUU","32.7397","-114.8839","66.1","2009-03","0","7","41","100",,"67.0","84.5","49.6"
"USR0000CBUU","32.7397","-114.8839","66.1","2009-04","0","12","42","110",,"71.5","88.3","54.6"
"USC00046136","39.2466","-121.0008","847.6","2009-01","0","0","26","69","3.74","45.4","54.4","36.5"
"USC00046136","39.2466","-121.0008","847.6","2009-02","0","0","25","67","15.22","42.0","50.1","34.0"
"USC00046136","39.2466","-121.0008","847.6","2009-03","0","0","26","70","8.04","45.7","56.2","35.2"
"USC00046136","39.2466","-121.0008","847.6","2009-04","0","0","28","86","3.18","50.6","62.7","38.4"
"USC00049660","33.9758","-118.0222","135.9","2009-01",,,,,"0.21",,,
"USC00049660","33.9758","-118.0222","135.9","2009-02",,,,,"3.91",,,
"USC00049660","33.9758","-118.0222","135.9","2009-03",,,,,"0.47",,,
"USC00049660","33.9758","-118.0222","135.9","2009-04",,,,,"0.00",,,
"USR0000CKET","36.0333","-120.0569","246.9","2009-01","0","0","35","70",,"50.4","56.8","43.9"
"USR0000CKET","36.0333","-120.0569","246.9","2009-02","0","0","37","71",,"53.1","60.3","45.8"
"USR0000CKET","36.0333","-120.0569","246.9","2009-03","0","0","39","80",,"57.4","66.3","48.4"
"USR0000CKET","36.0333","-120.0569","246.9","2009-04","0","4","40","96",,"62.7","73.8","51.5"
"USR0000CMIO","36.2314","-118.8689","586.1","2009-01","0","0","32","72",,"49.7","58.3","41.0"
"USR0000CMIO","36.2314","-118.8689","586.1","2009-02","0","0","31","76",,"49.8","58.5","41.1"
"USR0000CMIO","36.2314","-118.8689","586.1","2009-03","0","0","33","78",,"53.6","64.2","43.1"
"USR0000CMIO","36.2314","-118.8689","586.1","2009-04","0","3","35","94",,"59.1","70.9","47.3"
"USS0020L02S","39.0","-120.13","2343.6","2009-01","0","0","14","54","2.80","35.4","41.9","28.8"
"USS0020L02S","39.0","-120.13","2343.6","2009-02","0","0","10","53","5.50","31.2","36.9","25.4"
"USS0020L02S","39.0","-120.13","2343.6","2009-03","0","0","13","54","6.69","33.2","40.9","25.4"
"USS0020L02S","39.0","-120.13","2343.6","2009-04","0","0","15","64","1.40","38.3","46.8","29.7"
"USW00003144","32.83417","-115.57861","-17.7","2009-01","0","0","32","81","0.00","58.7","73.8","43.6"
"USW00003144","32.83417","-115.57861","-17.7","2009-02","0","0","35","87","0.37","58.9","73.3","44.6"
"USW00003144","32.83417","-115.57861","-17.7","2009-03","0","4","41","92","0.00","64.8","80.5","49.1"
"USW00003144","32.83417","-115.57861","-17.7","2009-04","0","8","39","105","0.00","69.2","85.4","53.0"
"USR0000CBUC","37.8233","-120.0975","975.4","2009-01","0","0","21","73",,"45.9","60.1","31.7"
"USR0000CBUC","37.8233","-120.0975","975.4","2009-02","0","0","16","73",,"42.6","53.4","31.8"
"USR0000CBUC","37.8233","-120.0975","975.4","2009-03","0","0","21","71",,"45.2","58.3","32.1"
"USR0000CBUC","37.8233","-120.0975","975.4","2009-04","0","0","24","87",,"49.6","64.3","34.9"
"USC00046144","37.5147","-122.0325","3.0","2009-01","0","0","30","72","1.08","51.1","60.6","41.6"
"USC00046144","37.5147","-122.0325","3.0","2009-02","0","0","36","67","4.16","52.2","60.1","44.3"
"USC00046144","37.5147","-122.0325","3.0","2009-03","0","0","38","75","1.82","54.6","62.8","46.4"
"USC00046144","37.5147","-122.0325","3.0","2009-04","0","2","42","92","0.37","57.6","66.9","48.3"
"USC00046386","33.1552","-116.1688","118.9","2009-01",,,,,"0.00",,,
"USC00046386","33.1552","-116.1688","118.9","2009-03","0","1","48","90","0.00","67.3","77.6","57.0"
"USC00046386","33.1552","-116.1688","118.9","2009-04","0","6","45","103","0.00","72.8","86.5","59.2"
"USC00047473","33.96694","-117.36139","300.5","2009-01","0","0","33","87","0.03","60.1","74.4","45.7"
"USC00047473","33.96694","-117.36139","300.5","2009-02","0","0","33","88","2.91","55.5","68.2","42.9"
"USC00047473","33.96694","-117.36139","300.5","2009-03","0","1","35","90","0.05","59.1","73.9","44.3"
"USC00047473","33.96694","-117.36139","300.5","2009-04","0","4","40","103","0.01","62.8","77.4","48.2"
"USC00046161","34.3933","-118.5938","538.0","2009-01","0","0","36","76","0.62","57.4","65.4","49.3"
"USC00046161","34.3933","-118.5938","538.0","2009-02","0","0","33","75","6.12","52.6","61.9","43.3"
"USC00046161","34.3933","-118.5938","538.0","2009-03","0","0","38","85","1.03","56.9","68.4","45.4"
"USC00046161","34.3933","-118.5938","538.0","2009-04","0","2","38","98","0.03","60.8","74.2","47.5"
"USC00041948","39.1875","-122.0269","15.2","2009-01","0","0","27","75","0.16","48.4","60.5","36.2"
"USC00041948","39.1875","-122.0269","15.2","2009-02","0","0","27","70","2.03","49.5","60.7","38.4"
"USC00041948","39.1875","-122.0269","15.2","2009-03","0","0","31","79","1.04","54.3","66.8","41.9"
"USC00041948","39.1875","-122.0269","15.2","2009-04","0","4","35","98","0.16","60.4","76.5","44.3"
"USW00003177","33.12806","-117.27944","100.0","2009-01","0","0","40","87","0.20","59.8","69.7","50.0"
"USW00003177","33.12806","-117.27944","100.0","2009-02","0","0","39","77","2.74","55.5","63.4","47.6"
"USW00003177","33.12806","-117.27944","100.0","2009-03","0","0","44","83","0.13","57.1","64.3","49.8"
"USW00003177","33.12806","-117.27944","100.0","2009-04","0","0","48","87","0.17","59.6","66.0","53.1"
"USW00003179","33.97528","-117.63611","198.1","2009-01","0","0","30","87","0.02","57.8","73.2","42.5"
"USW00003179","33.97528","-117.63611","198.1","2009-02","0","0","31","85","2.48","53.2","66.3","40.2"
"USW00003179","33.97528","-117.63611","198.1","2009-03","0","0","33","86","0.15","56.4","70.8","42.1"
"USW00003179","33.97528","-117.63611","198.1","2009-04","0","3","35","101","0.00","60.1","75.6","44.6"
"USW00003178","32.57222","-116.97944","157.0","2009-01","0","0","34","83","0.07","58.0","70.2","45.7"
"USW00003178","32.57222","-116.97944","157.0","2009-02","0","0","36","84","2.40","54.5","65.6","43.4"
"USW00003178","32.57222","-116.97944","157.0","2009-03","0","0","40","85","0.16","56.4","67.5","45.3"
"USW00003178","32.57222","-116.97944","157.0","2009-04","0","2","43","97","0.22","59.2","69.3","49.0"
"USR0000CKEE","33.6667","-116.7667","1499.6","2009-01","0","0","24","75",,"50.9","62.6","39.2"
"USR0000CKEE","33.6667","-116.7667","1499.6","2009-02","0","0","16","74",,"44.7","55.8","33.6"
"USR0000CKEE","33.6667","-116.7667","1499.6","2009-03","0","0","21","80",,"48.2","62.3","34.2"
"USR0000CKEE","33.6667","-116.7667","1499.6","2009-04","0","0","27","88",,"51.0","64.3","37.6"
"US1CATY0010","40.50035","-123.03043","889.1","2009-03",,,,,"0.78",,,
"US1CATY0010","40.50035","-123.03043","889.1","2009-04",,,,,"0.77",,,
"US1CATY0011","40.982639","-122.696492","739.7","2009-01",,,,,"1.39",,,
"US1CATY0011","40.982639","-122.696492","739.7","2009-02",,,,,"7.81",,,
"US1CATY0011","40.982639","-122.696492","739.7","2009-03",,,,,"5.55",,,
"US1CATY0011","40.982639","-122.696492","739.7","2009-04",,,,,"0.92",,,
"USR0000CMIL","34.3903","-118.0825","1530.4","2009-01","0","0","27","66",,"48.8","54.7","43.0"
"USR0000CMIL","34.3903","-118.0825","1530.4","2009-02","0","0","22","64",,"41.9","47.9","35.9"
"USR0000CMIL","34.3903","-118.0825","1530.4","2009-03","0","0","27","71",,"47.2","56.3","38.2"
"USR0000CMIL","34.3903","-118.0825","1530.4","2009-04","0","0","27","83",,"50.4","60.3","40.5"
"US1CAPC0001","39.302062","-120.383677","2099.2","2009-01",,,,,"5.51",,,
"US1CAPC0001","39.302062","-120.383677","2099.2","2009-02",,,,,"16.22",,,
"US1CAPC0001","39.302062","-120.383677","2099.2","2009-03",,,,,"13.67",,,
"US1CAPC0001","39.302062","-120.383677","2099.2","2009-04",,,,,"3.44",,,
"USC00041700","40.3033","-121.2422","1380.7","2009-01","0","0","8","58","1.34","33.3","46.2","20.3"
"USC00041700","40.3033","-121.2422","1380.7","2009-02","0","0","11","59","6.85","33.4","43.2","23.6"
"USC00041700","40.3033","-121.2422","1380.7","2009-03","0","0","12","65","4.82","37.5","49.8","25.2"
"USC00041700","40.3033","-121.2422","1380.7","2009-04","0","0","22","81","0.68","43.5","58.1","28.8"
"USW00003171","33.95194","-117.43861","245.2","2009-01","0","0","32","85","0.06","59.5","71.7","47.3"
"USW00003171","33.95194","-117.43861","245.2","2009-02","0","0","32","84","2.92","54.5","65.6","43.5"
"USW00003171","33.95194","-117.43861","245.2","2009-03","0","0","35","87","0.05","58.2","71.2","45.2"
"USW00003171","33.95194","-117.43861","245.2","2009-04","0","3","41","101","0.01","62.2","75.6","48.7"
"USR0000CSUF","40.9167","-122.4383","1280.2","2009-01","0","0","23","66",,"46.6","54.7","38.4"
"USR0000CSUF","40.9167","-122.4383","1280.2","2009-02","0","0","28","69",,"41.8","48.0","35.6"
"USR0000CSUF","40.9167","-122.4383","1280.2","2009-03","0","0","25","74",,"46.3","56.7","36.0"
"USR0000CSUF","40.9167","-122.4383","1280.2","2009-04","0","2","31","91",,"53.1","64.8","41.3"
"USC00045064","34.6538","-120.4513","22.9","2009-01","0","0","32","83","0.20","56.6","70.4","42.7"
"USC00045064","34.6538","-120.4513","22.9","2009-02","0","0","34","80","5.34","53.7","64.4","43.0"
"USC00045064","34.6538","-120.4513","22.9","2009-03","0",,"34",,"0.51",,,"44.3"
"USC00045064","34.6538","-120.4513","22.9","2009-04","0","1","37","99","0.04","55.8","66.0","45.6"
"USC00046154","34.9455","-119.6827","658.4","2009-01","0","0","23","81","0.23","50.0","67.2","32.8"
"USC00046154","34.9455","-119.6827","658.4","2009-02","0","0","26","77","2.00","47.9","61.6","34.3"
"USR0000CBSR","36.2356","-121.785","137.2","2009-01","0","0","33","84",,"57.2","69.0","45.3"
"USR0000CBSR","36.2356","-121.785","137.2","2009-02","0","0","35","78",,"53.0","61.8","44.1"
"USR0000CBSR","36.2356","-121.785","137.2","2009-03","0","0","34","81",,"53.7","65.1","42.3"
"USR0000CBSR","36.2356","-121.785","137.2","2009-04","0","2","32","97",,"55.4","67.4","43.4"
"US1CAPC0008","38.762627","-121.279347","51.8","2009-01",,,,,"2.52",,,
"USR0000CMID","35.1231","-115.4114","1649.9","2009-01","0","0","23","65",,"45.2","53.3","37.1"
"USR0000CMID","35.1231","-115.4114","1649.9","2009-02","0","0","21","64",,"40.9","49.1","32.6"
"USR0000CMID","35.1231","-115.4114","1649.9","2009-03","0","0","28","70",,"46.6","57.1","36.2"
"USR0000CMID","35.1231","-115.4114","1649.9","2009-04","0","0","25","82",,"51.1","62.2","40.0"
"US1CAPC0009","39.101","-120.97","688.8","2009-03",,,,,"5.65",,,
"US1CAPC0009","39.101","-120.97","688.8","2009-04",,,,,"1.69",,,
"USC00046399","34.4477","-119.2275","227.1","2009-01","0","0","27","81","0.90","53.1","69.7","36.4"
"USC00046399","34.4477","-119.2275","227.1","2009-02","0","0","28","81","4.98","50.1","64.2","36.0"
"USC00046399","34.4477","-119.2275","227.1","2009-03","0","0","31","86","0.56","54.4","70.1","38.7"
"USC00046399","34.4477","-119.2275","227.1","2009-04","0","3","32","100","0.17","57.6","75.2","40.0"
"US1CAPC0007","38.780229","-121.376558","29.3","2009-01",,,,,"1.26",,,
"US1CAPC0007","38.780229","-121.376558","29.3","2009-02",,,,,"4.72",,,
"US1CAPC0007","38.780229","-121.376558","29.3","2009-03",,,,,"2.24",,,
"US1CAPC0007","38.780229","-121.376558","29.3","2009-04",,,,,"1.38",,,
"USR0000CBRK","36.0931","-118.2603","2499.4","2009-01","0","0","3","66",,"37.5","51.4","23.6"
"USR0000CBRK","36.0931","-118.2603","2499.4","2009-02","0","0","3","59",,"30.8","42.8","18.9"
"USR0000CBRK","36.0931","-118.2603","2499.4","2009-03","0","0","6","65",,"35.6","49.5","21.7"
"USR0000CBRK","36.0931","-118.2603","2499.4","2009-04","0","0","10","70",,"39.1","53.5","24.7"
"USR0000CBRI","37.9442","-122.1178","442.0","2009-01","0","0","35","71",,"49.6","55.8","43.4"
"USR0000CBRI","37.9442","-122.1178","442.0","2009-02","0","0","33","62",,"47.6","53.1","42.1"
"USR0000CBRI","37.9442","-122.1178","442.0","2009-03","0","0","33","76",,"51.4","59.9","42.9"
"USR0000CBRI","37.9442","-122.1178","442.0","2009-04","0","0","35","88",,"54.4","64.1","44.7"
"USR0000CDVR","34.2211","-117.4044","627.0","2009-01","0","0","38","78",,"59.1","66.0","52.2"
"USR0000CDVR","34.2211","-117.4044","627.0","2009-02","0","0","32","76",,"52.4","60.1","44.7"
"USR0000CDVR","34.2211","-117.4044","627.0","2009-03","0","0","36","83",,"56.2","66.0","46.4"
"USR0000CDVR","34.2211","-117.4044","627.0","2009-04","0","2","37","95",,"59.3","69.7","48.8"
"USR0000CSTA","39.4833","-120.075","2093.1","2009-01","0","0","4","63",,"35.0","50.1","19.9"
"USR0000CSTA","39.4833","-120.075","2093.1","2009-02","1","0","0","64",,"33.3","44.7","21.8"
"USR0000CSTA","39.4833","-120.075","2093.1","2009-03","0","0","2","63",,"35.1","48.6","21.7"
"USR0000CSTA","39.4833","-120.075","2093.1","2009-04","0","0","15","78",,"41.4","56.2","26.7"
"USC00046174","38.0047","-120.4863","292.6","2009-01","0","0","30","72","3.51","47.7","58.0","37.3"
"USC00046174","38.0047","-120.4863","292.6","2009-02","0","0","30","74","5.25","49.6","59.4","39.8"
"USC00046174","38.0047","-120.4863","292.6","2009-03","0","0","29","76","4.31","51.9","63.4","40.4"
"USC00046174","38.0047","-120.4863","292.6","2009-04","0","3","32","93","0.93","57.7","70.6","44.7"
"USC00048351","38.2994","-122.4622","29.6","2009-01","0","0","24","81","0.52","48.9","62.6","35.2"
"USC00048351","38.2994","-122.4622","29.6","2009-02","0",,"31",,"8.76",,,"39.0"
"USC00048351","38.2994","-122.4622","29.6","2009-03","0","0","28","81","2.30","52.7","64.7","40.6"
"USC00048351","38.2994","-122.4622","29.6","2009-04","0","2","33","91","0.48","55.8","69.7","41.8"
"USR0000CBRO","38.7383","-122.1447","107.9","2009-01","0","0","29","81",,"50.7","63.6","37.7"
"USR0000CBRO","38.7383","-122.1447","107.9","2009-02","0","0","29","73",,"49.8","58.7","40.8"
"USR0000CBRO","38.7383","-122.1447","107.9","2009-03","0","0","32","80",,"54.7","66.8","42.5"
"USR0000CBRO","38.7383","-122.1447","107.9","2009-04","0","4","35","96",,"59.3","74.1","44.4"
"US1CASS0001","37.789245","-120.751802","43.9","2009-01",,,,,"1.73",,,
"US1CASS0001","37.789245","-120.751802","43.9","2009-03",,,,,"1.13",,,
"US1CASS0001","37.789245","-120.751802","43.9","2009-04",,,,,"0.86",,,
